HH_ID,Roll_ID,Roll_Type,Timestamp,TimeSinceLastPull,Total Sheets,Number of Pulls
B,11323,Big,3/22/2020 2:02,28383,2.902677487,1
D,11206,Big,3/22/2020 2:45,10197,9.606224314,2
B,11323,Big,3/22/2020 3:09,4023,3.428599623,1
C,11286,Big,3/22/2020 5:38,21218,5.424305346,1
C,11286,Big,3/22/2020 5:39,43,2.705257047,2
C,11286,Big,3/22/2020 5:51,686,6.743030372,1
D,11206,Big,3/22/2020 8:44,21514,7.565823025,3
D,11206,Big,3/22/2020 9:51,3995,4.519691631,1
D,11204,Big,3/22/2020 10:07,56025,16.78369862,2
D,11206,Big,3/22/2020 10:33,2506,2.631499805,1
D,11206,Big,3/22/2020 10:34,85,3.84456869,2
C,11286,Big,3/22/2020 10:52,18058,9.391973135,1
C,11286,Big,3/22/2020 10:53,80,3.741021255,1
C,11286,Big,3/22/2020 10:57,246,2.933052852,1
D,11204,Big,3/22/2020 11:06,3491,7.709455406,2
C,11286,Big,3/22/2020 11:21,1426,3.724931459,1
D,11204,Big,3/22/2020 11:22,970,7.423644395,2
C,11286,Big,3/22/2020 11:23,135,23.20753774,3
D,11204,Big,3/22/2020 11:27,271,2.146976847,1
C,11286,Big,3/22/2020 13:32,7750,4.181304575,1
C,11286,Big,3/22/2020 13:56,1430,12.73203669,3
C,11286,Big,3/22/2020 13:59,107,0.775926725,1
B,12064,Big,3/22/2020 14:28,7299,1.995185988,1
D,11206,Big,3/22/2020 14:57,15762,22.75657784,4
D,11206,Big,3/22/2020 15:41,2620,6.821590764,1
C,11286,Big,3/22/2020 17:11,11558,4.646871859,1
C,11286,Big,3/22/2020 17:30,1094,29.33678597,3
D,11204,Big,3/22/2020 18:37,25830,31.52565307,5
B,12064,Big,3/22/2020 18:53,15881,3.588438615,1
B,12064,Big,3/22/2020 18:55,139,3.982786787,2
D,11206,Big,3/22/2020 19:10,12560,6.152076265,3
C,11286,Big,3/22/2020 21:07,13045,5.794401464,1
C,11286,Big,3/22/2020 21:09,85,1.75868655,1
B,12064,Big,3/22/2020 21:17,8476,7.951782321,1
C,11286,Big,3/22/2020 21:24,898,6.512542839,1
D,11206,Big,3/22/2020 21:45,9243,9.138292508,2
D,11206,Big,3/22/2020 23:25,6017,6.075683,2
D,11204,Big,3/22/2020 23:28,17408,14.30717735,2
B,12064,Big,3/22/2020 23:57,9651,3.175564194,1
B,12064,Big,3/23/2020 3:40,13358,7.926038648,2
B,12064,Big,3/23/2020 3:41,55,3.956123698,1
B,12064,Big,3/23/2020 5:01,4774,2.371467618,1
C,11286,Big,3/23/2020 5:13,28185,3.493882,1
C,11286,Big,3/23/2020 5:15,95,3.733446342,1
B,12064,Big,3/23/2020 5:28,1618,5.921428637,1
B,12064,Big,3/23/2020 5:31,181,0.394302201,1
C,11286,Big,3/23/2020 5:32,1022,6.446804532,1
B,12064,Big,3/23/2020 5:35,255,3.546651119,1
B,12064,Big,3/23/2020 5:45,608,1.181389564,1
D,11206,Big,3/23/2020 7:01,27365,7.603969093,2
D,11204,Big,3/23/2020 10:25,39384,15.03604021,2
D,11204,Big,3/23/2020 11:14,2932,3.389354578,1
D,11204,Big,3/23/2020 11:15,70,13.45398391,2
D,11204,Big,3/23/2020 11:16,55,18.55754582,3
C,11286,Big,3/23/2020 11:19,20794,3.951818124,1
C,11286,Big,3/23/2020 11:19,57,2.463910118,1
D,11206,Big,3/23/2020 11:32,16224,4.812138128,1
D,11204,Big,3/23/2020 11:32,883,3.716227827,1
D,11204,Big,3/23/2020 11:43,702,2.832856965,1
C,11286,Big,3/23/2020 11:44,1444,6.139663051,1
C,11286,Big,3/23/2020 11:45,84,4.891043561,1
C,11286,Big,3/23/2020 11:49,247,5.358909388,1
D,11204,Big,3/23/2020 11:58,863,7.58830709,2
C,11286,Big,3/23/2020 12:02,761,2.913663432,1
C,11286,Big,3/23/2020 12:03,80,3.148998456,1
B,12064,Big,3/23/2020 13:10,26700,5.114573811,3
D,11204,Big,3/23/2020 13:22,5053,6.888600024,1
D,11204,Big,3/23/2020 13:23,36,6.84152588,1
D,11204,Big,3/23/2020 13:23,35,23.3666953,4
D,11206,Big,3/23/2020 14:04,9168,8.017895977,1
D,11204,Big,3/23/2020 14:36,4314,17.71450707,3
D,11204,Big,3/23/2020 15:59,4946,11.55365633,2
D,11204,Big,3/23/2020 16:00,39,5.220486311,1
B,12064,Big,3/23/2020 16:02,10297,5.499314076,1
B,12064,Big,3/23/2020 16:11,562,7.448942958,1
C,11286,Big,3/23/2020 16:58,17681,5.552273031,1
D,11206,Big,3/23/2020 17:05,10827,19.60379031,3
C,11286,Big,3/23/2020 17:14,985,8.402450729,2
D,11204,Big,3/23/2020 17:47,6443,15.86811843,3
D,11206,Big,3/23/2020 17:50,2671,48.05652564,8
B,12064,Big,3/23/2020 18:15,7420,3.913830522,1
D,11206,Big,3/23/2020 19:09,4708,11.54897597,1
C,11286,Big,3/23/2020 20:25,11420,2.867876472,1
B,12064,Big,3/23/2020 20:33,8245,5.471639628,1
D,11206,Big,3/23/2020 20:34,5116,1.544416992,1
C,11286,Big,3/23/2020 20:40,905,8.089700804,1
D,11204,Big,3/23/2020 20:42,10444,15.57390503,3
C,11286,Big,3/23/2020 22:20,5996,3.788529688,1
C,11286,Big,3/23/2020 22:23,215,3.776761152,1
C,11286,Big,3/23/2020 22:28,270,2.589696622,1
B,12064,Big,3/23/2020 22:33,7233,5.462629343,2
C,11286,Big,3/23/2020 22:34,366,5.864987261,1
B,12064,Big,3/23/2020 22:38,265,7.399156535,2
D,11204,Big,3/23/2020 23:33,10289,18.11187959,3
B,12064,Big,3/24/2020 0:45,7652,0.388969583,1
D,11204,Big,3/24/2020 1:07,5571,5.820411229,1
B,12064,Big,3/24/2020 2:03,4676,20.14394662,3
B,12064,Big,3/24/2020 2:25,1312,5.402131713,1
B,12064,Big,3/24/2020 4:59,9248,3.468040976,1
B,12064,Big,3/24/2020 5:01,110,4.232648597,1
B,12064,Big,3/24/2020 5:02,33,3.458938749,1
B,12064,Big,3/24/2020 6:03,3687,12.65091762,2
C,11286,Big,3/24/2020 7:48,33274,4.205000112,1
C,11286,Big,3/24/2020 7:52,229,2.795058656,1
C,11286,Big,3/24/2020 8:14,1332,6.958685008,1
C,11286,Big,3/24/2020 8:15,42,1.848661767,1
D,11204,Big,3/24/2020 10:24,33415,7.630110273,1
D,11204,Big,3/24/2020 10:24,36,6.819373344,1
D,11204,Big,3/24/2020 11:20,3359,2.381055516,1
D,11204,Big,3/24/2020 11:33,780,11.42890715,3
C,11286,Big,3/24/2020 11:49,12836,2.076227719,1
C,11286,Big,3/24/2020 12:04,899,3.911603912,1
C,11286,Big,3/24/2020 12:05,48,26.56067324,4
B,12064,Big,3/24/2020 13:04,25212,5.733867596,1
D,11204,Big,3/24/2020 13:26,6765,18.46755655,3
D,11204,Big,3/24/2020 14:01,2069,18.99191567,3
B,12064,Big,3/24/2020 14:15,4272,3.0538334,1
B,12064,Big,3/24/2020 16:04,6557,4.575233599,1
B,12064,Big,3/24/2020 16:20,952,7.230581452,1
C,11286,Big,3/24/2020 18:20,22481,4.699723187,1
C,11286,Big,3/24/2020 18:36,980,9.338626947,1
D,11204,Big,3/24/2020 19:37,20135,11.96303264,3
D,11204,Big,3/24/2020 20:00,1341,25.31130039,4
D,11204,Big,3/24/2020 20:29,1744,2.708868734,1
C,11286,Big,3/24/2020 21:38,10890,3.977444436,1
C,11286,Big,3/24/2020 21:52,837,8.566699686,1
B,12064,Big,3/24/2020 21:59,20352,9.109645089,2
B,12064,Big,3/24/2020 23:07,4016,2.651991981,1
D,11204,Big,3/24/2020 23:29,10783,5.692571723,1
D,11204,Big,3/24/2020 23:30,43,2.510908006,1
D,11204,Big,3/25/2020 1:57,8844,9.15726278,2
C,11286,Big,3/25/2020 3:51,21581,5.237061234,1
C,11286,Big,3/25/2020 3:52,63,2.174293804,1
C,11286,Big,3/25/2020 4:14,1313,6.27945552,1
C,11286,Big,3/25/2020 4:15,46,2.156365175,1
B,12064,Big,3/25/2020 4:29,19350,4.162864857,2
B,12064,Big,3/25/2020 6:06,5825,6.045146453,1
B,12064,Big,3/25/2020 6:07,55,4.149211516,1
C,11286,Big,3/25/2020 8:11,14155,4.942193967,1
C,11286,Big,3/25/2020 8:12,37,1.713323604,1
C,11286,Big,3/25/2020 8:44,1943,8.310320292,2
D,11204,Big,3/25/2020 11:14,33382,11.10868507,2
D,11204,Big,3/25/2020 12:09,3262,12.91916075,3
D,11204,Big,3/25/2020 12:10,34,12.42868755,3
D,11204,Big,3/25/2020 12:29,1116,7.630289834,2
B,12064,Big,3/25/2020 12:39,23539,5.27276976,1
D,11204,Big,3/25/2020 14:26,7023,10.64837415,3
B,12064,Big,3/25/2020 14:59,8402,3.38487972,1
D,11204,Big,3/25/2020 15:47,4828,9.443820144,3
C,11286,Big,3/25/2020 16:33,28148,3.8119494,1
C,11286,Big,3/25/2020 16:37,198,3.165246716,1
C,11286,Big,3/25/2020 16:48,683,3.994463924,1
D,11204,Big,3/25/2020 18:06,8342,6.214453834,2
D,11204,Big,3/25/2020 19:08,3693,12.8843565,3
D,11204,Big,3/25/2020 19:21,751,2.144622601,1
C,11286,Big,3/25/2020 19:30,9694,3.141801586,1
C,11286,Big,3/25/2020 19:39,570,3.548204395,1
C,11286,Big,3/25/2020 19:44,302,5.193812946,1
B,12064,Big,3/25/2020 20:10,18651,6.383502137,2
B,12064,Big,3/25/2020 20:52,2490,5.621468884,1
B,12064,Big,3/25/2020 21:00,469,6.73210932,1
C,11286,Big,3/25/2020 21:29,6273,4.752932005,1
C,11286,Big,3/25/2020 21:35,385,2.881182598,1
C,11286,Big,3/25/2020 21:44,508,4.5093682,1
D,11204,Big,3/25/2020 23:07,13568,15.00103424,2
B,12064,Big,3/25/2020 23:11,7884,5.971593104,2
D,11204,Big,3/25/2020 23:16,540,1.797154414,1
B,12064,Big,3/25/2020 23:55,2658,3.72626948,2
B,12064,Big,3/26/2020 3:43,13660,4.465455225,1
B,12064,Big,3/26/2020 5:03,4779,9.281770203,2
B,12064,Big,3/26/2020 5:05,115,4.074876662,1
C,11286,Big,3/26/2020 5:25,27648,6.925259339,2
C,11286,Big,3/26/2020 5:28,175,1.419191871,1
C,11286,Big,3/26/2020 5:50,1329,6.257915746,1
B,12064,Big,3/26/2020 5:59,3251,7.763863789,1
B,12064,Big,3/26/2020 6:10,661,4.796041836,1
C,11286,Big,3/26/2020 9:08,11872,4.614421853,1
C,11286,Big,3/26/2020 9:31,1379,16.64607815,2
C,11286,Big,3/26/2020 9:32,60,7.42380827,1
D,11204,Big,3/26/2020 11:36,44437,15.8221714,2
B,12064,Big,3/26/2020 12:28,22688,8.833820028,1
D,11769,Big,3/26/2020 14:49,6363,18.4349751,2
C,11286,Big,3/26/2020 16:08,23771,2.912177223,1
C,11286,Big,3/26/2020 16:12,226,6.754855698,1
B,12064,Big,3/26/2020 16:14,13528,3.672943301,3
C,11286,Big,3/26/2020 17:21,4152,4.790418795,1
C,11286,Big,3/26/2020 19:03,6143,3.431310816,1
C,11286,Big,3/26/2020 19:16,791,22.11176321,4
D,11769,Big,3/26/2020 21:28,23896,16.38788803,3
C,11286,Big,3/26/2020 21:56,9565,4.581251457,1
C,11286,Big,3/26/2020 22:11,915,2.188795172,1
B,12064,Big,3/26/2020 22:39,23097,5.500795419,1
D,11769,Big,3/26/2020 23:27,7138,7.386928291,1
D,11769,Big,3/26/2020 23:27,31,7.757785361,1
B,12064,Big,3/27/2020 1:28,10126,4.393189059,1
B,12064,Big,3/27/2020 5:09,13295,5.117020542,2
B,12064,Big,3/27/2020 5:38,1718,7.294399259,1
B,12064,Big,3/27/2020 5:39,58,4.004081563,1
C,11286,Big,3/27/2020 10:23,43884,6.165637121,1
C,11286,Big,3/27/2020 10:46,1418,9.505154438,2
D,11769,Big,3/27/2020 11:27,43203,19.69912246,3
D,11769,Big,3/27/2020 12:23,3355,9.996673066,1
D,11769,Big,3/27/2020 12:24,42,6.902569207,1
D,11769,Big,3/27/2020 12:25,35,17.19125935,4
D,11769,Big,3/27/2020 12:39,820,8.370735169,2
C,11286,Big,3/27/2020 12:44,7021,0.71212947,1
C,11286,Big,3/27/2020 12:56,713,5.494064211,1
C,11286,Big,3/27/2020 12:56,47,2.114874056,1
C,11286,Big,3/27/2020 12:58,107,0.879243762,1
C,11286,Big,3/27/2020 13:05,399,3.330644945,1
C,11286,Big,3/27/2020 13:07,131,18.4469005,3
D,11769,Big,3/27/2020 13:48,4110,9.485191186,1
D,11769,Big,3/27/2020 13:49,53,8.323201317,1
D,11769,Big,3/27/2020 13:49,42,7.170313676,1
B,12064,Big,3/27/2020 16:01,37362,5.451146908,1
B,12064,Big,3/27/2020 16:03,73,4.35347025,1
D,11769,Big,3/27/2020 16:18,8898,25.15234833,3
C,11286,Big,3/27/2020 16:59,13914,5.414590899,1
C,11286,Big,3/27/2020 17:01,108,3.192640472,1
C,11286,Big,3/27/2020 17:20,1121,7.164170356,1
D,11769,Big,3/27/2020 18:45,8805,-1.49584041,1
D,11769,Big,3/27/2020 19:18,2006,24.9583054,4
C,11286,Big,3/27/2020 19:54,9253,4.783656214,1
C,11286,Big,3/27/2020 19:56,115,3.766443675,2
C,11286,Big,3/27/2020 20:08,738,7.621023732,1
D,11769,Big,3/27/2020 20:41,4992,0.370949012,1
D,11769,Big,3/27/2020 20:44,133,5.188459233,1
B,12064,Big,3/27/2020 21:24,19285,3.260758443,1
C,11286,Big,3/27/2020 22:43,9316,4.012362269,1
D,11769,Big,3/27/2020 22:44,7239,16.24792736,2
B,12064,Big,3/28/2020 0:19,10480,8.316132083,2
D,11769,Big,3/28/2020 0:45,7203,8.824993626,1
D,11769,Big,3/28/2020 0:45,37,4.769148893,1
B,12064,Big,3/28/2020 5:05,17182,4.329197645,2
B,12064,Big,3/28/2020 5:42,2207,6.481384339,1
B,12064,Big,3/28/2020 5:45,171,3.953513635,2
C,11286,Big,3/28/2020 7:09,30322,5.093898294,1
C,11286,Big,3/28/2020 7:11,114,2.371560103,1
C,11286,Big,3/28/2020 7:14,196,2.518263341,1
C,11286,Big,3/28/2020 7:36,1346,6.244171007,1
B,12064,Big,3/28/2020 9:00,11715,28.58549257,4
B,12064,Big,3/28/2020 9:28,1655,3.197456591,1
B,12064,Big,3/28/2020 9:31,138,7.800328944,1
B,12064,Big,3/28/2020 9:57,1578,3.891820764,1
D,11769,Big,3/28/2020 10:19,34458,16.81306749,2
C,11286,Big,3/28/2020 10:22,9947,4.63485887,1
C,11286,Big,3/28/2020 10:23,32,1.228974797,1
C,11286,Big,3/28/2020 10:33,615,0.919800322,1
C,11286,Big,3/28/2020 10:41,473,6.392263647,1
D,11769,Big,3/28/2020 11:16,3370,22.50718059,3
D,11769,Big,3/28/2020 11:17,35,5.779618861,1
D,11769,Big,3/28/2020 11:18,38,8.647362287,2
D,11769,Big,3/28/2020 11:38,1204,10.05512256,2
B,12064,Big,3/28/2020 11:53,6956,9.176737102,1
B,12064,Big,3/28/2020 11:55,93,10.900879,2
D,11769,Big,3/28/2020 12:46,4055,2.149980094,1
B,12064,Big,3/28/2020 14:51,10544,4.207834618,1
D,11769,Big,3/28/2020 15:05,8366,26.38034746,5
C,11286,Big,3/28/2020 15:15,16427,5.414540061,1
C,11286,Big,3/28/2020 15:15,39,0.448522377,1
C,11286,Big,3/28/2020 15:26,614,2.671688598,1
C,11286,Big,3/28/2020 15:28,119,21.54369825,4
C,11286,Big,3/28/2020 15:29,61,1.68403531,1
D,11769,Big,3/28/2020 16:31,5122,25.77719972,3
D,11769,Big,3/28/2020 17:42,4222,1.75659731,1
D,11769,Big,3/28/2020 19:26,6232,25.51544174,3
B,12064,Big,3/28/2020 20:31,20436,4.551017241,1
C,11286,Big,3/28/2020 21:19,20991,4.596963752,1
B,12064,Big,3/28/2020 21:22,3052,1.049131448,1
B,12064,Big,3/28/2020 21:25,182,6.286100196,1
C,11286,Big,3/28/2020 21:40,1242,2.21081034,1
D,11769,Big,3/28/2020 23:15,13689,16.64377743,2
D,11769,Big,3/28/2020 23:27,715,4.489462281,1
D,11769,Big,3/29/2020 0:27,3599,13.07849784,2
B,12064,Big,3/29/2020 1:02,13001,0.348791066,1
D,11769,Big,3/29/2020 1:41,4461,9.252277474,1
D,11769,Big,3/29/2020 2:12,1877,9.900303036,1
C,11286,Big,3/29/2020 5:12,27140,4.249955274,1
C,11286,Big,3/29/2020 5:28,970,5.283967723,1
C,11286,Big,3/29/2020 5:31,155,1.879753743,1
B,12064,Big,3/29/2020 8:02,25212,10.08427835,3
B,12064,Big,3/29/2020 8:37,2047,7.278273768,2
C,11286,Big,3/29/2020 9:17,13584,8.609397954,1
C,11286,Big,3/29/2020 9:18,53,-0.130981209,1
B,12064,Big,3/29/2020 9:20,2572,0.346078786,1
B,12064,Big,3/29/2020 9:20,40,4.149359705,1
C,11286,Big,3/29/2020 9:39,1236,26.54491609,4
D,11769,Big,3/29/2020 11:19,32819,16.97869558,3
C,11286,Big,3/29/2020 11:39,7199,4.183706422,1
C,11286,Big,3/29/2020 12:02,1347,5.296303595,2
B,12064,Big,3/29/2020 12:09,10110,7.93443617,2
D,11769,Big,3/29/2020 12:14,3270,24.58250944,4
D,11769,Big,3/29/2020 12:16,45,17.02872213,3
D,11769,Big,3/29/2020 12:52,2141,2.327943505,1
D,11769,Big,3/29/2020 12:53,107,10.94425005,2
B,12064,Big,3/29/2020 13:04,3288,3.786133794,1
D,11769,Big,3/29/2020 14:22,5274,29.26673504,5
D,11769,Big,3/29/2020 14:23,42,5.548855503,1
B,12064,Big,3/29/2020 14:37,5574,5.497173999,1
B,12064,Big,3/29/2020 15:41,3892,11.30075395,2
B,12064,Big,3/29/2020 15:42,40,3.755793038,1
C,11286,Big,3/29/2020 17:47,20737,2.902166398,1
C,11286,Big,3/29/2020 18:08,1252,25.24687417,4
D,11769,Big,3/29/2020 19:32,18561,27.22286593,3
B,12064,Big,3/29/2020 20:43,18050,5.453041989,1
B,12064,Big,3/29/2020 20:46,206,7.478716922,1
C,11286,Big,3/29/2020 20:57,10112,4.368811,1
C,11286,Big,3/29/2020 21:08,636,21.83798252,6
D,11769,Big,3/29/2020 22:26,10433,16.05008454,2
B,12064,Big,3/29/2020 23:14,8832,3.731014753,1
D,11769,Big,3/30/2020 0:05,5932,2.237840652,1
D,11769,Big,3/30/2020 0:16,626,3.831057585,1
D,11769,Big,3/30/2020 0:16,36,9.231059497,1
D,11769,Big,3/30/2020 0:17,36,7.926779591,1
B,12064,Big,3/30/2020 2:30,11764,7.107400144,1
B,12064,Big,3/30/2020 2:30,40,4.048959383,2
B,12064,Big,3/30/2020 4:52,8487,4.378902403,1
B,12064,Big,3/30/2020 4:53,85,3.698651279,1
B,12064,Big,3/30/2020 5:31,2245,3.357583315,1
B,12064,Big,3/30/2020 5:41,585,6.032065315,1
B,12064,Big,3/30/2020 5:41,53,3.678929787,1
B,12064,Big,3/30/2020 5:58,989,5.341240898,1
B,12064,Big,3/30/2020 5:59,72,0.333436804,1
D,11769,Big,3/30/2020 7:57,27612,22.0421298,3
D,11769,Big,3/30/2020 8:15,1052,-0.626649119,2
D,11769,Big,3/30/2020 8:18,152,7.81989738,2
D,11769,Big,3/30/2020 11:20,10917,25.75601798,3
D,11769,Big,3/30/2020 11:54,2051,17.50444411,2
B,12064,Big,3/30/2020 12:56,24990,6.991553618,1
D,11769,Big,3/30/2020 13:34,5998,25.22183678,3
D,11769,Big,3/30/2020 15:10,5710,18.03543818,4
D,11769,Big,3/30/2020 15:27,1041,18.16637342,3
B,12064,Big,3/30/2020 16:00,11072,2.32601273,2
B,12064,Big,3/30/2020 17:28,5252,4.976727804,1
D,11769,Big,3/30/2020 19:24,14153,15.64502029,2
B,12064,Big,3/30/2020 20:01,9175,4.304797403,1
D,11769,Big,3/30/2020 22:20,10538,16.68165795,2
B,12064,Big,3/30/2020 22:23,8547,4.627247175,1
D,11769,Big,3/30/2020 23:46,5145,7.849707039,1
D,11769,Big,3/31/2020 1:14,5277,8.10503938,1
D,11769,Big,3/31/2020 1:14,38,8.068998239,1
B,12064,Big,3/31/2020 4:58,23669,4.61823689,1
B,12064,Big,3/31/2020 4:58,51,3.293224134,1
B,12064,Big,3/31/2020 5:58,3558,7.884981819,2
B,12064,Big,3/31/2020 5:59,67,3.602158478,3
D,11769,Big,3/31/2020 11:36,37319,15.17478454,2
D,11769,Big,3/31/2020 12:37,3614,21.81630101,3
D,11769,Big,3/31/2020 12:38,36,5.902596277,1
D,11769,Big,3/31/2020 12:38,35,4.483608842,1
D,11769,Big,3/31/2020 12:41,195,1.119063377,1
D,11769,Big,3/31/2020 12:44,173,5.584283881,2
D,11769,Big,3/31/2020 12:59,848,8.619300064,2
D,11769,Big,3/31/2020 15:01,7316,23.95368023,4
B,12064,Big,3/31/2020 15:16,33434,6.859295501,1
B,12064,Big,3/31/2020 16:06,3002,4.887084659,1
B,12064,Big,3/31/2020 16:45,2339,-0.325483848,1
D,11769,Big,3/31/2020 17:41,9554,17.39896698,2
D,11769,Big,3/31/2020 20:34,10348,25.21335327,3
D,11769,Big,3/31/2020 22:22,6489,15.09111274,2
B,12064,Big,3/31/2020 23:06,22869,4.22232571,1
B,12064,Big,3/31/2020 23:28,1309,13.58826366,2
D,11769,Big,3/31/2020 23:38,4523,7.620608907,2
B,12064,Big,4/1/2020 4:36,18469,11.58254007,4
B,12064,Big,4/1/2020 6:18,6069,3.206798949,1
C,11750,Big,4/1/2020 6:40,45221,5.574614318,1
C,11750,Big,4/1/2020 8:56,8147,6.757061212,1
C,11750,Big,4/1/2020 8:57,47,0.794074932,1
C,11750,Big,4/1/2020 9:15,1100,5.553375788,1
C,11750,Big,4/1/2020 9:16,65,8.313215368,2
C,11750,Big,4/1/2020 10:27,4252,4.346932114,1
C,11750,Big,4/1/2020 10:28,43,5.524414157,1
D,11769,Big,4/1/2020 11:18,41992,19.52918502,3
D,11769,Big,4/1/2020 11:19,33,6.452264787,1
D,11769,Big,4/1/2020 11:19,37,6.167143339,1
D,11769,Big,4/1/2020 11:21,137,5.374529198,1
D,11769,Big,4/1/2020 11:22,32,6.371815811,1
D,11769,Big,4/1/2020 11:23,36,8.366802773,2
D,11769,Big,4/1/2020 11:36,775,2.525511048,2
D,11769,Big,4/1/2020 12:43,4024,21.77797215,3
C,11750,Big,4/1/2020 14:37,14973,5.90901651,1
C,11750,Big,4/1/2020 14:38,49,5.505749994,1
D,11769,Big,4/1/2020 15:28,9905,22.8951253,3
C,11750,Big,4/1/2020 16:48,7809,9.417465857,1
B,12064,Big,4/1/2020 16:51,38028,4.476646692,1
C,11750,Big,4/1/2020 16:56,482,5.090071351,1
D,11769,Big,4/1/2020 19:25,14181,17.6929051,2
D,11769,Big,4/1/2020 20:03,2217,16.97316502,2
D,11769,Big,4/1/2020 22:32,8974,22.34809281,3
D,11769,Big,4/1/2020 22:53,1233,3.723067207,1
D,11769,Big,4/1/2020 22:55,82,15.462522,2
B,12064,Big,4/2/2020 1:46,32050,3.511044267,1
B,12064,Big,4/2/2020 5:07,12111,4.778823322,1
B,12064,Big,4/2/2020 6:11,3828,7.624602961,1
D,11769,Big,4/2/2020 11:04,43776,15.93444354,2
D,11769,Big,4/2/2020 11:17,757,2.483503973,1
D,11769,Big,4/2/2020 11:32,910,7.193110892,2
D,11769,Big,4/2/2020 12:29,3389,25.89910684,4
D,11769,Big,4/2/2020 12:30,32,11.52497539,2
D,11769,Big,4/2/2020 14:20,6566,19.27489055,3
C,11750,Big,4/2/2020 14:35,77888,6.254037966,1
B,12064,Big,4/2/2020 15:34,33789,7.598123755,2
D,11769,Big,4/2/2020 16:04,6245,11.92473298,3
B,12064,Big,4/2/2020 18:53,11927,4.420010613,1
D,11769,Big,4/2/2020 19:41,12953,22.9928247,3
B,12064,Big,4/2/2020 20:47,6824,5.984173973,2
D,11769,Big,4/2/2020 21:15,5663,13.87815743,2
D,11769,Big,4/2/2020 21:37,1280,2.590222853,1
D,11769,Big,4/2/2020 22:46,4181,11.65798473,2
D,11769,Big,4/3/2020 0:23,5744,6.645480785,1
B,12064,Big,4/3/2020 3:53,25555,4.084872887,2
B,12064,Big,4/3/2020 5:06,4393,3.450362754,1
B,12064,Big,4/3/2020 5:45,2301,5.634049753,2
D,11769,Big,4/3/2020 11:23,39645,11.0217277,2
D,11769,Big,4/3/2020 12:17,3238,17.28652393,3
D,11769,Big,4/3/2020 12:18,35,13.59203003,3
D,11769,Big,4/3/2020 12:59,2431,8.621395257,2
D,11769,Big,4/3/2020 13:26,1570,-0.182376612,1
D,11769,Big,4/3/2020 13:28,159,7.620236817,2
D,11769,Big,4/3/2020 13:29,40,3.959189145,1
D,11769,Big,4/3/2020 13:52,1347,11.39112939,2
D,11769,Big,4/3/2020 13:52,35,22.046715,5
C,11750,Big,4/3/2020 13:53,83923,7.411384779,1
C,11750,Big,4/3/2020 13:54,57,5.450401099,1
D,11769,Big,4/3/2020 16:29,9372,9.989932668,2
D,11769,Big,4/3/2020 16:30,35,14.43895684,3
C,11750,Big,4/3/2020 16:33,9548,11.64909017,2
B,12064,Big,4/3/2020 16:58,40424,4.371741227,1
D,11769,Big,4/3/2020 17:22,3107,14.89025802,4
D,11769,Big,4/3/2020 17:37,828,1.913521761,1
D,11769,Big,4/3/2020 17:52,951,2.065511646,1
C,11750,Big,4/3/2020 19:00,8809,4.648051415,1
C,11750,Big,4/3/2020 22:23,12152,5.414359958,1
C,11750,Big,4/4/2020 0:17,6825,6.176806949,1
D,11769,Big,4/4/2020 1:03,25819,5.67933212,1
B,12064,Big,4/4/2020 1:05,29187,3.117155804,1
B,12064,Big,4/4/2020 3:43,9483,4.045429904,1
D,11769,Big,4/4/2020 5:58,17745,27.35430742,4
D,11769,Big,4/4/2020 6:46,2840,4.882166865,1
C,11750,Big,4/4/2020 7:11,24857,5.780068293,2
C,11750,Big,4/4/2020 7:11,31,11.1454693,2
D,11769,Big,4/4/2020 7:20,2032,4.832104617,1
D,11769,Big,4/4/2020 7:22,100,9.941720074,2
B,12064,Big,4/4/2020 7:58,15294,0.31086512,1
B,12064,Big,4/4/2020 7:59,79,0.310819149,1
B,12064,Big,4/4/2020 8:00,83,4.03646559,1
C,11750,Big,4/4/2020 9:45,9187,6.898431831,1
D,11769,Big,4/4/2020 11:54,16310,9.025653666,2
C,11750,Big,4/4/2020 13:26,13265,6.119435336,2
C,11750,Big,4/4/2020 13:39,765,3.437010657,1
D,11769,Big,4/4/2020 13:50,6928,3.612885915,1
B,12064,Big,4/4/2020 13:59,21483,11.75435367,2
D,11769,Big,4/4/2020 14:07,1065,7.26848902,2
D,11769,Big,4/4/2020 16:33,8753,9.667304966,2
D,11769,Big,4/4/2020 16:34,46,5.659866445,2
D,11769,Big,4/4/2020 16:35,31,1.954374699,1
C,11750,Big,4/4/2020 17:54,15326,7.243683142,1
B,12064,Big,4/4/2020 17:58,14347,10.76765063,1
B,12064,Big,4/4/2020 18:19,1266,4.903598468,1
B,12064,Big,4/4/2020 18:20,46,3.058772833,1
D,11769,Big,4/4/2020 18:21,6377,12.26306542,3
B,12064,Big,4/4/2020 18:36,954,4.884474597,1
C,11750,Big,4/4/2020 21:23,12526,7.227087668,1
C,11750,Big,4/4/2020 21:25,93,4.555925845,1
D,11769,Big,4/4/2020 21:36,11631,7.080739228,2
C,11750,Big,4/4/2020 22:44,4734,4.92811607,1
B,12064,Big,4/4/2020 23:55,19136,4.568506713,1
D,11769,Big,4/5/2020 0:20,9832,13.71340065,2
B,12064,Big,4/5/2020 6:13,22676,5.468554716,2
B,12064,Big,4/5/2020 6:17,285,3.940248614,2
B,12064,Big,4/5/2020 7:07,2949,4.234656172,1
