Bruh,HH_ID,Roll_ID,Roll_Type,Timestamp,Time_since_last_pull,Sheets,Time Rank
,D,11204,Big,3/24/2020 13:26,6765,7.161749044,6205
,D,11204,Big,3/24/2020 13:26,7,5.85307108,6206
,D,11204,Big,3/24/2020 13:26,8,5.452736423,6207
,D,11204,Big,3/24/2020 14:01,2069,6.103218992,6208
,D,11204,Big,3/24/2020 14:01,27,7.249527936,6209
,D,11204,Big,3/24/2020 14:02,9,5.639168745,6210
,B,12064,Big,3/24/2020 14:15,4272,3.0538334,6211
,B,12064,Big,3/24/2020 16:04,6557,4.575233599,6212
,B,12064,Big,3/24/2020 16:20,952,7.230581452,6213
,C,11286,Big,3/24/2020 18:20,22481,4.699723187,6214
,C,11286,Big,3/24/2020 18:36,980,9.338626947,6215
,D,11204,Big,3/24/2020 19:37,20135,5.926231244,6216
,D,11204,Big,3/24/2020 19:37,6,3.36113389,6217
,D,11204,Big,3/24/2020 19:37,10,2.675667509,6218
,D,11204,Big,3/24/2020 20:00,1341,-0.667813577,6219
,D,11204,Big,3/24/2020 20:00,4,14.35896757,6220
,D,11204,Big,3/24/2020 20:00,11,6.807380363,6221
,D,11204,Big,3/24/2020 20:00,13,4.812766034,6222
,D,11204,Big,3/24/2020 20:29,1744,2.708868734,6223
,C,11286,Big,3/24/2020 21:38,10890,3.977444436,6224
,C,11286,Big,3/24/2020 21:52,837,8.566699686,6225
,B,12064,Big,3/24/2020 21:59,20352,5.696631213,6226
,B,12064,Big,3/24/2020 22:00,27,3.413013876,6227
,B,12064,Big,3/24/2020 23:07,4016,2.651991981,6228
,D,11204,Big,3/24/2020 23:29,10783,5.692571723,6229
,D,11204,Big,3/24/2020 23:30,43,2.510908006,6230
,D,11204,Big,3/25/2020 1:57,8844,5.141580335,6231
,D,11204,Big,3/25/2020 1:58,30,4.015682445,6232
,C,11286,Big,3/25/2020 3:51,21581,5.237061234,6233
,C,11286,Big,3/25/2020 3:52,63,2.174293804,6234
,C,11286,Big,3/25/2020 4:14,1313,6.27945552,6235
,C,11286,Big,3/25/2020 4:15,46,2.156365175,6236
,B,12064,Big,3/25/2020 4:29,19350,0.378672114,6237
,B,12064,Big,3/25/2020 4:29,3,3.784192743,6238
,B,12064,Big,3/25/2020 6:06,5825,6.045146453,6239
,B,12064,Big,3/25/2020 6:07,55,4.149211516,6240
,C,11286,Big,3/25/2020 8:11,14155,4.942193967,6241
,C,11286,Big,3/25/2020 8:12,37,1.713323604,6242
,C,11286,Big,3/25/2020 8:44,1943,2.137517129,6243
,C,11286,Big,3/25/2020 8:44,18,6.172803163,6244
,D,11204,Big,3/25/2020 11:14,33382,5.356652493,6245
,D,11204,Big,3/25/2020 11:14,10,5.752032576,6246
,D,11204,Big,3/25/2020 12:09,3262,4.792329561,6247
,D,11204,Big,3/25/2020 12:09,15,4.154672857,6248
,D,11204,Big,3/25/2020 12:09,9,3.972158333,6249
,D,11204,Big,3/25/2020 12:10,34,4.664346733,6250
,D,11204,Big,3/25/2020 12:10,11,4.473695369,6251
,D,11204,Big,3/25/2020 12:10,20,3.290645444,6252
,D,11204,Big,3/25/2020 12:29,1116,3.40778943,6253
,D,11204,Big,3/25/2020 12:29,14,4.222500404,6254
,B,12064,Big,3/25/2020 12:39,23539,5.27276976,6255
,D,11204,Big,3/25/2020 14:26,7023,4.458397354,6256
,D,11204,Big,3/25/2020 14:26,7,2.900240489,6257
,D,11204,Big,3/25/2020 14:26,9,3.289736304,6258
,B,12064,Big,3/25/2020 14:59,8402,3.38487972,6259
,D,11204,Big,3/25/2020 15:47,4828,3.398651508,6260
,D,11204,Big,3/25/2020 15:47,7,4.576057295,6261
,D,11204,Big,3/25/2020 15:47,10,1.469111341,6262
,C,11286,Big,3/25/2020 16:33,28148,3.8119494,6263
,C,11286,Big,3/25/2020 16:37,198,3.165246716,6264
,C,11286,Big,3/25/2020 16:48,683,3.994463924,6265
,D,11204,Big,3/25/2020 18:06,8342,3.450333012,6266
,D,11204,Big,3/25/2020 18:06,20,2.764120822,6267
,D,11204,Big,3/25/2020 19:08,3693,2.613647975,6268
,D,11204,Big,3/25/2020 19:08,7,9.256877276,6269
,D,11204,Big,3/25/2020 19:08,9,1.01383125,6270
,D,11204,Big,3/25/2020 19:21,751,2.144622601,6271
,C,11286,Big,3/25/2020 19:30,9694,3.141801586,6272
,C,11286,Big,3/25/2020 19:39,570,3.548204395,6273
,C,11286,Big,3/25/2020 19:44,302,5.193812946,6274
,B,12064,Big,3/25/2020 20:10,18651,1.878879754,6275
,B,12064,Big,3/25/2020 20:10,8,4.504622383,6276
,B,12064,Big,3/25/2020 20:52,2490,5.621468884,6277
,B,12064,Big,3/25/2020 21:00,469,6.73210932,6278
,C,11286,Big,3/25/2020 21:29,6273,4.752932005,6279
,C,11286,Big,3/25/2020 21:35,385,2.881182598,6280
,C,11286,Big,3/25/2020 21:44,508,4.5093682,6281
,D,11204,Big,3/25/2020 23:07,13568,5.489095037,6282
,D,11204,Big,3/25/2020 23:07,7,9.511939201,6283
,B,12064,Big,3/25/2020 23:11,7884,5.598713316,6284
,B,12064,Big,3/25/2020 23:11,1,0.372879788,6285
,D,11204,Big,3/25/2020 23:16,540,1.797154414,6286
,B,12064,Big,3/25/2020 23:55,2658,2.236313338,6287
,B,12064,Big,3/25/2020 23:56,3,1.489956142,6288
,B,12064,Big,3/26/2020 3:43,13660,4.465455225,6289
,B,12064,Big,3/26/2020 5:03,4779,4.458835423,6290
,B,12064,Big,3/26/2020 5:03,14,4.82293478,6291
,B,12064,Big,3/26/2020 5:05,115,4.074876662,6292
,C,11286,Big,3/26/2020 5:25,27648,5.097274175,6293
,C,11286,Big,3/26/2020 5:25,10,1.827985164,6294
,C,11286,Big,3/26/2020 5:28,175,1.419191871,6295
,C,11286,Big,3/26/2020 5:50,1329,6.257915746,6296
,B,12064,Big,3/26/2020 5:59,3251,7.763863789,6297
,B,12064,Big,3/26/2020 6:10,661,4.796041836,6298
,C,11286,Big,3/26/2020 9:08,11872,4.614421853,6299
,C,11286,Big,3/26/2020 9:31,1379,9.947455066,6300
,C,11286,Big,3/26/2020 9:31,9,6.69862308,6301
,C,11286,Big,3/26/2020 9:32,60,7.42380827,6302
,D,11204,Big,3/26/2020 11:36,44437,5.681386209,6303
,D,11204,Big,3/26/2020 11:37,9,10.14078519,6304
,B,12064,Big,3/26/2020 12:28,22688,8.833820028,6305
,D,11769,Big,3/26/2020 14:49,6363,10.9947666,6306
,D,11769,Big,3/26/2020 14:49,7,7.440208498,6307
,C,11286,Big,3/26/2020 16:08,23771,2.912177223,6308
,C,11286,Big,3/26/2020 16:12,226,6.754855698,6309
,B,12064,Big,3/26/2020 16:14,13528,1.837046286,6310
,B,12064,Big,3/26/2020 16:14,2,1.468809554,6311
,B,12064,Big,3/26/2020 16:14,2,0.367087461,6312
,C,11286,Big,3/26/2020 17:21,4152,4.790418795,6313
,C,11286,Big,3/26/2020 19:03,6143,3.431310816,6314
,C,11286,Big,3/26/2020 19:16,791,10.20456513,6315
,C,11286,Big,3/26/2020 19:17,9,8.401404219,6316
,C,11286,Big,3/26/2020 19:17,6,0.927743002,6317
,C,11286,Big,3/26/2020 19:17,5,2.578050856,6318
,D,11769,Big,3/26/2020 21:28,23896,7.423613024,6319
,D,11769,Big,3/26/2020 21:28,5,0.390256766,6320
,D,11769,Big,3/26/2020 21:28,2,8.574018239,6321
,C,11286,Big,3/26/2020 21:56,9565,4.581251457,6322
,C,11286,Big,3/26/2020 22:11,915,2.188795172,6323
,B,12064,Big,3/26/2020 22:39,23097,5.500795419,6324
,D,11769,Big,3/26/2020 23:27,7138,7.386928291,6325
,D,11769,Big,3/26/2020 23:27,31,7.757785361,6326
,B,12064,Big,3/27/2020 1:28,10126,4.393189059,6327
,B,12064,Big,3/27/2020 5:09,13295,4.751817885,6328
,B,12064,Big,3/27/2020 5:09,1,0.365202657,6329
,B,12064,Big,3/27/2020 5:38,1718,7.294399259,6330
,B,12064,Big,3/27/2020 5:39,58,4.004081563,6331
,C,11286,Big,3/27/2020 10:23,43884,6.165637121,6332
,C,11286,Big,3/27/2020 10:46,1418,6.649281223,6333
,C,11286,Big,3/27/2020 10:47,16,2.855873215,6334
,D,11769,Big,3/27/2020 11:27,43203,1.16208181,6335
,D,11769,Big,3/27/2020 11:27,3,10.82614555,6336
,D,11769,Big,3/27/2020 11:27,10,7.710895101,6337
,D,11769,Big,3/27/2020 12:23,3355,9.996673066,6338
,D,11769,Big,3/27/2020 12:24,42,6.902569207,6339
,D,11769,Big,3/27/2020 12:25,35,0.383039344,6340
,D,11769,Big,3/27/2020 12:25,2,7.651133004,6341
,D,11769,Big,3/27/2020 12:25,14,6.1076668,6342
,D,11769,Big,3/27/2020 12:25,17,3.049420199,6343
,D,11769,Big,3/27/2020 12:39,820,3.807637873,6344
,D,11769,Big,3/27/2020 12:39,14,4.563097296,6345
,C,11286,Big,3/27/2020 12:44,7021,0.71212947,6346
,C,11286,Big,3/27/2020 12:56,713,5.494064211,6347
,C,11286,Big,3/27/2020 12:56,47,2.114874056,6348
,C,11286,Big,3/27/2020 12:58,107,0.879243762,6349
,C,11286,Big,3/27/2020 13:05,399,3.330644945,6350
,C,11286,Big,3/27/2020 13:07,131,-0.174883365,6351
,C,11286,Big,3/27/2020 13:07,6,12.47410079,6352
,C,11286,Big,3/27/2020 13:07,11,6.147683073,6353
,D,11769,Big,3/27/2020 13:48,4110,9.485191186,6354
,D,11769,Big,3/27/2020 13:49,53,8.323201317,6355
,D,11769,Big,3/27/2020 13:49,42,7.170313676,6356
,B,12064,Big,3/27/2020 16:01,37362,5.451146908,6357
,B,12064,Big,3/27/2020 16:03,73,4.35347025,6358
,D,11769,Big,3/27/2020 16:18,8898,9.785115245,6359
,D,11769,Big,3/27/2020 16:18,6,9.004831566,6360
,D,11769,Big,3/27/2020 16:18,9,6.36240152,6361
,C,11286,Big,3/27/2020 16:59,13914,5.414590899,6362
,C,11286,Big,3/27/2020 17:01,108,3.192640472,6363
,C,11286,Big,3/27/2020 17:20,1121,7.164170356,6364
,D,11769,Big,3/27/2020 18:45,8805,-1.49584041,6365
,D,11769,Big,3/27/2020 19:18,2006,9.336935215,6366
,D,11769,Big,3/27/2020 19:18,8,9.679933955,6367
,D,11769,Big,3/27/2020 19:18,9,1.114915725,6368
,D,11769,Big,3/27/2020 19:18,1,4.826520506,6369
,C,11286,Big,3/27/2020 19:54,9253,4.783656214,6370
,C,11286,Big,3/27/2020 19:56,115,0.984895037,6371
,C,11286,Big,3/27/2020 19:56,3,2.781548638,6372
,C,11286,Big,3/27/2020 20:08,738,7.621023732,6373
,D,11769,Big,3/27/2020 20:41,4992,0.370949012,6374
,D,11769,Big,3/27/2020 20:44,133,5.188459233,6375
,B,12064,Big,3/27/2020 21:24,19285,3.260758443,6376
,C,11286,Big,3/27/2020 22:43,9316,4.012362269,6377
,D,11769,Big,3/27/2020 22:44,7239,9.611805165,6378
,D,11769,Big,3/27/2020 22:44,9,6.636122199,6379
,B,12064,Big,3/28/2020 0:19,10480,5.064889605,6380
,B,12064,Big,3/28/2020 0:19,13,3.251242478,6381
,D,11769,Big,3/28/2020 0:45,7203,8.824993626,6382
,D,11769,Big,3/28/2020 0:45,37,4.769148893,6383
,B,12064,Big,3/28/2020 5:05,17182,0.721992649,6384
,B,12064,Big,3/28/2020 5:05,3,3.607204996,6385
,B,12064,Big,3/28/2020 5:42,2207,6.481384339,6386
,B,12064,Big,3/28/2020 5:45,171,3.235106712,6387
,B,12064,Big,3/28/2020 5:45,2,0.718406923,6388
,C,11286,Big,3/28/2020 7:09,30322,5.093898294,6389
,C,11286,Big,3/28/2020 7:11,114,2.371560103,6390
,C,11286,Big,3/28/2020 7:14,196,2.518263341,6391
,C,11286,Big,3/28/2020 7:36,1346,6.244171007,6392
,B,12064,Big,3/28/2020 9:00,11715,0.359134505,6393
,B,12064,Big,3/28/2020 9:00,5,19.6816027,6394
,B,12064,Big,3/28/2020 9:00,3,3.207386294,6395
,B,12064,Big,3/28/2020 9:01,28,5.337369071,6396
,B,12064,Big,3/28/2020 9:28,1655,3.197456591,6397
,B,12064,Big,3/28/2020 9:31,138,7.800328944,6398
,B,12064,Big,3/28/2020 9:57,1578,3.891820764,6399
,D,11769,Big,3/28/2020 10:19,34458,9.149604028,6400
,D,11769,Big,3/28/2020 10:20,30,7.663463466,6401
,C,11286,Big,3/28/2020 10:22,9947,4.63485887,6402
,C,11286,Big,3/28/2020 10:23,32,1.228974797,6403
,C,11286,Big,3/28/2020 10:33,615,0.919800322,6404
,C,11286,Big,3/28/2020 10:41,473,6.392263647,6405
,D,11769,Big,3/28/2020 11:16,3370,8.733419706,6406
,D,11769,Big,3/28/2020 11:16,24,7.982373484,6407
,D,11769,Big,3/28/2020 11:17,10,5.791387397,6408
,D,11769,Big,3/28/2020 11:17,35,5.779618861,6409
,D,11769,Big,3/28/2020 11:18,38,6.488004141,6410
,D,11769,Big,3/28/2020 11:18,16,2.159358146,6411
,D,11769,Big,3/28/2020 11:38,1204,4.672931918,6412
,D,11769,Big,3/28/2020 11:38,13,5.382190643,6413
,B,12064,Big,3/28/2020 11:53,6956,9.176737102,6414
,B,12064,Big,3/28/2020 11:55,93,8.091978251,6415
,B,12064,Big,3/28/2020 11:55,29,2.808900746,6416
,D,11769,Big,3/28/2020 12:46,4055,2.149980094,6417
,B,12064,Big,3/28/2020 14:51,10544,4.207834618,6418
,D,11769,Big,3/28/2020 15:05,8366,0.358169118,6419
,D,11769,Big,3/28/2020 15:05,2,-0.358169118,6420
,D,11769,Big,3/28/2020 15:06,4,10.36824025,6421
,D,11769,Big,3/28/2020 15:06,22,7.127984805,6422
,D,11769,Big,3/28/2020 15:06,7,8.884122407,6423
,C,11286,Big,3/28/2020 15:15,16427,5.414540061,6424
,C,11286,Big,3/28/2020 15:15,39,0.448522377,6425
,C,11286,Big,3/28/2020 15:26,614,2.671688598,6426
,C,11286,Big,3/28/2020 15:28,119,9.233615485,6427
,C,11286,Big,3/28/2020 15:28,7,1.014694419,6428
,C,11286,Big,3/28/2020 15:28,4,7.894218722,6429
,C,11286,Big,3/28/2020 15:28,28,3.401169628,6430
,C,11286,Big,3/28/2020 15:29,61,1.68403531,6431
,D,11769,Big,3/28/2020 16:31,5122,9.562580668,6432
,D,11769,Big,3/28/2020 16:32,7,8.824360311,6433
,D,11769,Big,3/28/2020 16:32,9,7.390258743,6434
,D,11769,Big,3/28/2020 17:42,4222,1.75659731,6435
,D,11769,Big,3/28/2020 19:26,6232,9.815706408,6436
,D,11769,Big,3/28/2020 19:26,27,9.08231299,6437
,D,11769,Big,3/28/2020 19:26,9,6.617422341,6438
,B,12064,Big,3/28/2020 20:31,20436,4.551017241,6439
,C,11286,Big,3/28/2020 21:19,20991,4.596963752,6440
,B,12064,Big,3/28/2020 21:22,3052,1.049131448,6441
,B,12064,Big,3/28/2020 21:25,182,6.286100196,6442
,C,11286,Big,3/28/2020 21:40,1242,2.21081034,6443
,D,11769,Big,3/28/2020 23:15,13689,8.681850696,6444
,D,11769,Big,3/28/2020 23:15,6,7.961926735,6445
,D,11769,Big,3/28/2020 23:27,715,4.489462281,6446
,D,11769,Big,3/29/2020 0:27,3599,6.89169467,6447
,D,11769,Big,3/29/2020 0:27,8,6.186803174,6448
,B,12064,Big,3/29/2020 1:02,13001,0.348791066,6449
,D,11769,Big,3/29/2020 1:41,4461,9.252277474,6450
,D,11769,Big,3/29/2020 2:12,1877,9.900303036,6451
,C,11286,Big,3/29/2020 5:12,27140,4.249955274,6452
,C,11286,Big,3/29/2020 5:28,970,5.283967723,6453
,C,11286,Big,3/29/2020 5:31,155,1.879753743,6454
,B,12064,Big,3/29/2020 8:02,25212,4.873099246,6455
,B,12064,Big,3/29/2020 8:02,1,0.347733736,6456
,B,12064,Big,3/29/2020 8:03,25,4.863445369,6457
,B,12064,Big,3/29/2020 8:37,2047,3.814957513,6458
,B,12064,Big,3/29/2020 8:37,2,3.463316255,6459
,C,11286,Big,3/29/2020 9:17,13584,8.609397954,6460
,C,11286,Big,3/29/2020 9:18,53,-0.130981209,6461
,B,12064,Big,3/29/2020 9:20,2572,0.346078786,6462
,B,12064,Big,3/29/2020 9:20,40,4.149359705,6463
,C,11286,Big,3/29/2020 9:39,1236,10.38605965,6464
,C,11286,Big,3/29/2020 9:39,12,9.470682802,6465
,C,11286,Big,3/29/2020 9:39,10,6.567811699,6466
,C,11286,Big,3/29/2020 9:39,1,0.120361944,6467
,D,11769,Big,3/29/2020 11:19,32819,8.843264603,6468
,D,11769,Big,3/29/2020 11:20,26,2.714752459,6469
,D,11769,Big,3/29/2020 11:20,3,5.420678515,6470
,C,11286,Big,3/29/2020 11:39,7199,4.183706422,6471
,C,11286,Big,3/29/2020 12:02,1347,1.539605196,6472
,C,11286,Big,3/29/2020 12:02,5,3.756698399,6473
,B,12064,Big,3/29/2020 12:09,10110,8.278860006,6474
,B,12064,Big,3/29/2020 12:09,2,-0.344423836,6475
,D,11769,Big,3/29/2020 12:14,3270,8.108951768,6476
,D,11769,Big,3/29/2020 12:15,13,8.082472562,6477
,D,11769,Big,3/29/2020 12:15,10,8.055993356,6478
,D,11769,Big,3/29/2020 12:15,1,0.335091754,6479
,D,11769,Big,3/29/2020 12:16,45,7.360387971,6480
,D,11769,Big,3/29/2020 12:16,15,6.338793059,6481
,D,11769,Big,3/29/2020 12:16,14,3.329541101,6482
,D,11769,Big,3/29/2020 12:52,2141,2.327943505,6483
,D,11769,Big,3/29/2020 12:53,107,5.644199032,6484
,D,11769,Big,3/29/2020 12:54,16,5.300051022,6485
,B,12064,Big,3/29/2020 13:04,3288,3.786133794,6486
,D,11769,Big,3/29/2020 14:22,5274,6.938457294,6487
,D,11769,Big,3/29/2020 14:22,7,6.918184152,6488
,D,11769,Big,3/29/2020 14:22,7,0.657817352,6489
,D,11769,Big,3/29/2020 14:22,1,7.551682927,6490
,D,11769,Big,3/29/2020 14:22,15,7.200593319,6491
,D,11769,Big,3/29/2020 14:23,42,5.548855503,6492
,B,12064,Big,3/29/2020 14:37,5574,5.497173999,6493
,B,12064,Big,3/29/2020 15:41,3892,7.539398436,6494
,B,12064,Big,3/29/2020 15:42,10,3.76135551,6495
,B,12064,Big,3/29/2020 15:42,40,3.755793038,6496
,C,11286,Big,3/29/2020 17:47,20737,2.902166398,6497
,C,11286,Big,3/29/2020 18:08,1252,8.309888176,6498
,C,11286,Big,3/29/2020 18:08,16,9.58360829,6499
,C,11286,Big,3/29/2020 18:09,8,2.15393954,6500
,C,11286,Big,3/29/2020 18:09,4,5.199438162,6501
,D,11769,Big,3/29/2020 19:32,18561,8.785581471,6502
,D,11769,Big,3/29/2020 19:32,7,8.752068726,6503
,D,11769,Big,3/29/2020 19:32,9,9.685215736,6504
,B,12064,Big,3/29/2020 20:43,18050,5.453041989,6505
,B,12064,Big,3/29/2020 20:46,206,7.478716922,6506
,C,11286,Big,3/29/2020 20:57,10112,4.368811,6507
,C,11286,Big,3/29/2020 21:08,636,0.514694973,6508
,C,11286,Big,3/29/2020 21:08,19,1.332828342,6509
,C,11286,Big,3/29/2020 21:08,13,8.42483638,6510
,C,11286,Big,3/29/2020 21:08,11,6.010267576,6511
,C,11286,Big,3/29/2020 21:09,7,0.095491718,6512
,C,11286,Big,3/29/2020 21:09,4,5.459863534,6513
,D,11769,Big,3/29/2020 22:26,10433,7.718383482,6514
,D,11769,Big,3/29/2020 22:26,7,8.331701057,6515
,B,12064,Big,3/29/2020 23:14,8832,3.731014753,6516
,D,11769,Big,3/30/2020 0:05,5932,2.237840652,6517
,D,11769,Big,3/30/2020 0:16,626,3.831057585,6518
,D,11769,Big,3/30/2020 0:16,36,9.231059497,6519
,D,11769,Big,3/30/2020 0:17,36,7.926779591,6520
,B,12064,Big,3/30/2020 2:30,11764,7.107400144,6521
,B,12064,Big,3/30/2020 2:30,40,0.337666122,6522
,B,12064,Big,3/30/2020 2:30,3,3.711293261,6523
,B,12064,Big,3/30/2020 4:52,8487,4.378902403,6524
,B,12064,Big,3/30/2020 4:53,85,3.698651279,6525
,B,12064,Big,3/30/2020 5:31,2245,3.357583315,6526
,B,12064,Big,3/30/2020 5:41,585,6.032065315,6527
,B,12064,Big,3/30/2020 5:41,53,3.678929787,6528
,B,12064,Big,3/30/2020 5:58,989,5.341240898,6529
,B,12064,Big,3/30/2020 5:59,72,0.333436804,6530
,D,11769,Big,3/30/2020 7:57,27612,9.159069156,6531
,D,11769,Big,3/30/2020 7:57,8,9.43421493,6532
,D,11769,Big,3/30/2020 7:58,15,3.448845716,6533
,D,11769,Big,3/30/2020 8:15,1052,-0.313301574,6534
,D,11769,Big,3/30/2020 8:15,2,-0.313347545,6535
,D,11769,Big,3/30/2020 8:18,152,3.444294602,6536
,D,11769,Big,3/30/2020 8:18,17,4.375602778,6537
,D,11769,Big,3/30/2020 11:20,10917,9.967543238,6538
,D,11769,Big,3/30/2020 11:20,7,8.37349883,6539
,D,11769,Big,3/30/2020 11:20,10,7.414975915,6540
,D,11769,Big,3/30/2020 11:54,2051,8.924433971,6541
,D,11769,Big,3/30/2020 11:54,8,8.580010135,6542
,B,12064,Big,3/30/2020 12:56,24990,6.991553618,6543
,D,11769,Big,3/30/2020 13:34,5998,9.457256599,6544
,D,11769,Big,3/30/2020 13:35,6,9.715990782,6545
,D,11769,Big,3/30/2020 13:35,10,6.0485894,6546
,D,11769,Big,3/30/2020 15:10,5710,2.414287026,6547
,D,11769,Big,3/30/2020 15:10,2,7.82611372,6548
,D,11769,Big,3/30/2020 15:10,1,0.600721564,6549
,D,11769,Big,3/30/2020 15:10,7,7.194315866,6550
,D,11769,Big,3/30/2020 15:27,1041,8.061954424,6551
,D,11769,Big,3/30/2020 15:28,27,0.297947313,6552
,D,11769,Big,3/30/2020 15:28,3,9.806471678,6553
,B,12064,Big,3/30/2020 16:00,11072,-0.997552161,6554
,B,12064,Big,3/30/2020 16:00,1,3.323564891,6555
,B,12064,Big,3/30/2020 17:28,5252,4.976727804,6556
,D,11769,Big,3/30/2020 19:24,14153,7.100535345,6557
,D,11769,Big,3/30/2020 19:24,8,8.544484949,6558
,B,12064,Big,3/30/2020 20:01,9175,4.304797403,6559
,D,11769,Big,3/30/2020 22:20,10538,9.091006889,6560
,D,11769,Big,3/30/2020 22:20,26,7.59065106,6561
,B,12064,Big,3/30/2020 22:23,8547,4.627247175,6562
,D,11769,Big,3/30/2020 23:46,5145,7.849707039,6563
,D,11769,Big,3/31/2020 1:14,5277,8.10503938,6564
,D,11769,Big,3/31/2020 1:14,38,8.068998239,6565
,B,12064,Big,3/31/2020 4:58,23669,4.61823689,6566
,B,12064,Big,3/31/2020 4:58,51,3.293224134,6567
,B,12064,Big,3/31/2020 5:58,3558,4.931216669,6568
,B,12064,Big,3/31/2020 5:58,2,2.95376515,6569
,B,12064,Big,3/31/2020 5:59,67,0.983760908,6570
,B,12064,Big,3/31/2020 5:59,4,2.291258772,6571
,B,12064,Big,3/31/2020 5:59,1,0.327138798,6572
,D,11769,Big,3/31/2020 11:36,37319,7.46036969,6573
,D,11769,Big,3/31/2020 11:36,7,7.714414847,6574
,D,11769,Big,3/31/2020 12:37,3614,7.397021867,6575
,D,11769,Big,3/31/2020 12:37,7,6.517614774,6576
,D,11769,Big,3/31/2020 12:37,11,7.901664368,6577
,D,11769,Big,3/31/2020 12:38,36,5.902596277,6578
,D,11769,Big,3/31/2020 12:38,35,4.483608842,6579
,D,11769,Big,3/31/2020 12:41,195,1.119063377,6580
,D,11769,Big,3/31/2020 12:44,173,2.235920153,6581
,D,11769,Big,3/31/2020 12:45,25,3.348363728,6582
,D,11769,Big,3/31/2020 12:59,848,3.898057656,6583
,D,11769,Big,3/31/2020 12:59,18,4.721242408,6584
,D,11769,Big,3/31/2020 15:01,7316,8.023221555,6585
,D,11769,Big,3/31/2020 15:01,19,0.551900528,6586
,D,11769,Big,3/31/2020 15:01,2,8.25644192,6587
,D,11769,Big,3/31/2020 15:02,10,7.122116223,6588
,B,12064,Big,3/31/2020 15:16,33434,6.859295501,6589
,B,12064,Big,3/31/2020 16:06,3002,4.887084659,6590
,B,12064,Big,3/31/2020 16:45,2339,-0.325483848,6591
,D,11769,Big,3/31/2020 17:41,9554,8.451138718,6592
,D,11769,Big,3/31/2020 17:41,25,8.947828264,6593
,D,11769,Big,3/31/2020 20:34,10348,9.704171409,6594
,D,11769,Big,3/31/2020 20:34,21,7.773921671,6595
,D,11769,Big,3/31/2020 20:34,8,7.735260191,6596
,D,11769,Big,3/31/2020 22:22,6489,7.696598712,6597
,D,11769,Big,3/31/2020 22:22,5,7.394514023,6598
,B,12064,Big,3/31/2020 23:06,22869,4.22232571,6599
,B,12064,Big,3/31/2020 23:28,1309,6.157116286,6600
,B,12064,Big,3/31/2020 23:29,26,7.431147376,6601
,D,11769,Big,3/31/2020 23:38,4523,1.579849693,6602
,D,11769,Big,3/31/2020 23:38,2,6.040759214,6603
,B,12064,Big,4/1/2020 4:36,18469,3.223348452,6604
,B,12064,Big,4/1/2020 4:36,3,1.288052197,6605
,B,12064,Big,4/1/2020 4:36,4,5.144853454,6606
,B,12064,Big,4/1/2020 4:37,3,1.92628597,6607
,B,12064,Big,4/1/2020 6:18,6069,3.206798949,6608
,C,11750,Big,4/1/2020 6:40,45221,5.574614318,6609
,C,11750,Big,4/1/2020 8:56,8147,6.757061212,6610
,C,11750,Big,4/1/2020 8:57,47,0.794074932,6611
,C,11750,Big,4/1/2020 9:15,1100,5.553375788,6612
,C,11750,Big,4/1/2020 9:16,65,7.917763896,6613
,C,11750,Big,4/1/2020 9:16,15,0.395451472,6614
,C,11750,Big,4/1/2020 10:27,4252,4.346932114,6615
,C,11750,Big,4/1/2020 10:28,43,5.524414157,6616
,D,11769,Big,4/1/2020 11:18,41992,7.060295715,6617
,D,11769,Big,4/1/2020 11:18,9,4.948266985,6618
,D,11769,Big,4/1/2020 11:18,10,7.520622323,6619
,D,11769,Big,4/1/2020 11:19,33,6.452264787,6620
,D,11769,Big,4/1/2020 11:19,37,6.167143339,6621
,D,11769,Big,4/1/2020 11:21,137,5.374529198,6622
,D,11769,Big,4/1/2020 11:22,32,6.371815811,6623
,D,11769,Big,4/1/2020 11:23,36,5.83669464,6624
,D,11769,Big,4/1/2020 11:23,22,2.530108133,6625
,D,11769,Big,4/1/2020 11:36,775,-1.011491603,6626
,D,11769,Big,4/1/2020 11:36,13,3.537002651,6627
,D,11769,Big,4/1/2020 12:43,4024,6.795917394,6628
,D,11769,Big,4/1/2020 12:43,7,7.511714255,6629
,D,11769,Big,4/1/2020 12:43,9,7.470340496,6630
,C,11750,Big,4/1/2020 14:37,14973,5.90901651,6631
,C,11750,Big,4/1/2020 14:38,49,5.505749994,6632
,D,11769,Big,4/1/2020 15:28,9905,8.416369618,6633
,D,11769,Big,4/1/2020 15:29,6,7.627433145,6634
,D,11769,Big,4/1/2020 15:29,7,6.851322536,6635
,C,11750,Big,4/1/2020 16:48,7809,9.417465857,6636
,B,12064,Big,4/1/2020 16:51,38028,4.476646692,6637
,C,11750,Big,4/1/2020 16:56,482,5.090071351,6638
,D,11769,Big,4/1/2020 19:25,14181,8.998253412,6639
,D,11769,Big,4/1/2020 19:26,30,8.694651686,6640
,D,11769,Big,4/1/2020 20:03,2217,8.156910177,6641
,D,11769,Big,4/1/2020 20:03,25,8.816254843,6642
,D,11769,Big,4/1/2020 22:32,8974,7.574117242,6643
,D,11769,Big,4/1/2020 22:33,5,8.464613585,6644
,D,11769,Big,4/1/2020 22:33,9,6.309361986,6645
,D,11769,Big,4/1/2020 22:53,1233,3.723067207,6646
,D,11769,Big,4/1/2020 22:55,82,7.872442598,6647
